epoch,timestamp,funding_rate
1590134400,2020-05-22 08:00:00,0.00002744
1590163200,2020-05-22 16:00:00,0.00000000
1590192000,2020-05-23 00:00:00,0.00009990
1590220800,2020-05-23 08:00:00,0.00005223
1590249600,2020-05-23 16:00:00,0.00000000
1590278400,2020-05-24 00:00:00,0.00005841
1590307200,2020-05-24 08:00:00,0.00023836
1590336000,2020-05-24 16:00:00,0.00000000
1590364800,2020-05-25 00:00:00,0.00000000
1590393600,2020-05-25 08:00:00,0.00000000
1590422400,2020-05-25 16:00:00,0.00000000
1590451200,2020-05-26 00:00:00,0.00000000
1590480000,2020-05-26 08:00:00,0.00000000
1590508800,2020-05-26 16:00:00,0.00000000
1590537600,2020-05-27 00:00:00,0.00000000
1590566400,2020-05-27 08:00:00,0.00000000
1590595200,2020-05-27 16:00:00,0.00000000
1590624000,2020-05-28 00:00:00,0.00000000
1590652800,2020-05-28 08:00:00,0.00000000
1590681600,2020-05-28 16:00:00,0.00000000
1590710400,2020-05-29 00:00:00,0.00000000
1590739200,2020-05-29 08:00:00,0.00000000
1590768000,2020-05-29 16:00:00,0.00000000
1590796800,2020-05-30 00:00:00,0.00000000
1590825600,2020-05-30 08:00:00,0.00000000
1590854400,2020-05-30 16:00:00,0.00000896
1590883200,2020-05-31 00:00:00,0.00003531
1590912000,2020-05-31 08:00:00,0.00035834
1590940800,2020-05-31 16:00:00,0.00000000
1590969600,2020-06-01 00:00:00,0.00000000
1590998400,2020-06-01 08:00:00,0.00000000
1591027200,2020-06-01 16:00:00,0.00000000
1591056000,2020-06-02 00:00:00,0.00008273
1591084800,2020-06-02 08:00:00,0.00150317
1591113600,2020-06-02 16:00:00,0.00015673
1591142400,2020-06-03 00:00:00,0.00000000
1591171200,2020-06-03 08:00:00,0.00000000
1591200000,2020-06-03 16:00:00,0.00000000
1591228800,2020-06-04 00:00:00,0.00000000
1591257600,2020-06-04 08:00:00,0.00000000
1591286400,2020-06-04 16:00:00,0.00000000
1591315200,2020-06-05 00:00:00,0.00000000
1591344000,2020-06-05 08:00:00,0.00000000
1591372800,2020-06-05 16:00:00,0.00000000
1591401600,2020-06-06 00:00:00,0.00000000
1591430400,2020-06-06 08:00:00,0.00000000
1591459200,2020-06-06 16:00:00,0.00000000
1591488000,2020-06-07 00:00:00,0.00000000
1591516800,2020-06-07 08:00:00,0.00000000
1591545600,2020-06-07 16:00:00,0.00003662
1591574400,2020-06-08 00:00:00,0.00000000
1591603200,2020-06-08 08:00:00,0.00000000
1591632000,2020-06-08 16:00:00,0.00000000
1591660800,2020-06-09 00:00:00,0.00000000
1591689600,2020-06-09 08:00:00,0.00000000
1591718400,2020-06-09 16:00:00,0.00028021
1591747200,2020-06-10 00:00:00,0.00000000
1591776000,2020-06-10 08:00:00,0.00000000
1591804800,2020-06-10 16:00:00,0.00000000
1591833600,2020-06-11 00:00:00,0.00003271
1591862400,2020-06-11 08:00:00,0.00006225
1591891200,2020-06-11 16:00:00,0.00022627
1591920000,2020-06-12 00:00:00,0.00000000
1591948800,2020-06-12 08:00:00,0.00000000
1591977600,2020-06-12 16:00:00,0.00000000
1592006400,2020-06-13 00:00:00,0.00000000
1592035200,2020-06-13 08:00:00,0.00000000
1592064000,2020-06-13 16:00:00,0.00000000
1592092800,2020-06-14 00:00:00,0.00000000
1592121600,2020-06-14 08:00:00,0.00000000
1592150400,2020-06-14 16:00:00,0.00000000
